DFIRM_ID,Version_ID,FloodAreaID,StudyType,FloodZone,ZoneSubtype,SFHA_TF,SourceCitation,ZoneDescription,AdoptedDate,GlobalID,OBJECTID,Shape__Area,Shape__Length
47037C,1.1.1.0,47037C_15040,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,952a83d0-1106-45df-8238-ad67fb753e31,3805,21.97607421875,23.0514222967813
47037C,1.1.1.0,47037C_15041,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,9622722f-2f17-41d0-954f-2167200dc12d,3806,5.19775390625,14.9402902776263
47037C,1.1.1.0,47037C_15042,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e9b62aa4-ae5b-4eca-8f35-4809fcd9a926,3807,1.736083984375,10.865739825658
47037C,1.1.1.0,47037C_15043,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,5833b042-7646-4f02-9e66-c9adb235455e,3808,1990.98474121094,320.101979942943
47037C,1.1.1.0,47037C_15044,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,deae2aa1-a23e-4b50-bc8d-4ed9cf617e20,3809,716.204467773438,315.671633230454
47037C,1.1.1.0,47037C_15045,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,290394aa-a76c-4668-8b15-553dd541fafc,3810,598.942260742188,284.924361063873
47037C,1.1.1.0,47037C_15047,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,769dd321-080c-4b5d-8249-67fadddee137,3811,1772.56994628906,255.175490938444
47037C,1.1.1.0,47037C_15048,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c94eff6e-6812-4234-8689-34cadf7822d7,3812,1.431884765625,7.3033351276614
47037C,1.1.1.0,47037C_15049,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,2294a8a5-97d1-4b05-ba08-e4ba21ed6afc,3813,42.1065673828125,32.4368028565726
47037C,1.1.1.0,47037C_15050,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,68e1c23c-2fbc-4ac2-bb97-571211dc7497,3814,493.391967773438,156.164016320526
47037C,1.1.1.0,47037C_15063,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,7c082129-a1d6-490b-8ed7-25f44edfbc27,3815,328.18896484375,103.258292001464
47037C,1.1.1.0,47037C_15064,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c819d72e-c770-4b57-abd8-09382bffaf9b,3816,439.316650390625,284.733027675052
47037C,1.1.1.0,47037C_15067,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,3a6c25df-84cb-43ef-a6de-985bd6c7acb9,3817,11196.4460449219,491.846092133121
47037C,1.1.1.0,47037C_15084,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,bf9f2d57-90c5-4beb-8b22-2ded0065e95a,3818,4007.52478027344,486.438395014936
47037C,1.1.1.0,47037C_15095,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1bc95f56-4249-4fd2-acd9-c91fcd7977f8,3819,215.771362304688,89.0320204642647
47037C,1.1.1.0,47037C_15106,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1a34c210-234a-4b4a-ae15-d6b80b9a11e5,3820,151.161376953125,106.119867861237
47037C,1.1.1.0,47037C_15107,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,2bae4412-8d25-4dac-bdc2-ea9427eeb0d6,3821,51.1995849609375,37.0354640554598
47037C,1.1.1.0,47037C_15108,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,07c4bf85-7d69-4471-97f8-d02a05062da9,3822,76.8204345703125,67.2292206937895
47037C,1.1.1.0,47037C_15109,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,bb139f13-6767-4da4-a7a7-67a92c9e6bfe,3823,6475.30346679688,561.657824855255
47037C,1.1.1.0,47037C_15124,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,78ead4af-de28-4968-af50-5be7ae305616,3824,83.457275390625,45.5869789067392
47037C,1.1.1.0,47037C_15127,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f55d43b4-53c3-4f91-b73b-c1a5fb0402f2,3825,748.6513671875,284.798902592929
47037C,1.1.1.0,47037C_15130,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,08ca6777-afcd-4d22-9c7e-072e81249e77,3826,207.833984375,128.172154812526
47037C,1.1.1.0,47037C_15134,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c38b8298-7702-4711-9f92-35c760767c36,3827,454.435546875,100.006587264349
47037C,1.1.1.0,47037C_15135,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,792b55dd-e738-4c48-83cf-8f58ef768c84,3828,1.772216796875,10.5279206483508
47037C,1.1.1.0,47037C_15136,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,128e560f-8323-42bc-b961-32ab085ecd00,3829,670.813842773438,412.233218585553
47037C,1.1.1.0,47037C_15137,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,92812a11-8775-4155-9bc1-b2e60ef1822c,3830,39.739501953125,51.1830262188344
47037C,1.1.1.0,47037C_15138,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,ded05441-1095-494a-a232-9f66ec908f12,3831,196.444213867188,84.0363804757471
47037C,1.1.1.0,47037C_15144,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e2738f15-d96e-40ae-a8f1-e32658061042,3832,158.304077148438,82.7684794914882
47037C,1.1.1.0,47037C_15146,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1d8af7ab-0680-4dcb-9a39-ab858fac30a7,3833,91.705322265625,106.549935507097
47037C,1.1.1.0,47037C_15150,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,8f896676-d2fc-4158-a37a-7c4b4e7e11da,3834,368.795654296875,207.578020427896
47037C,1.1.1.0,47037C_15151,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,5bf741a7-30de-4c0b-a0dc-8b5e08a65d1c,3835,6.9610595703125,15.8618960150659
47037C,1.1.1.0,47037C_15152,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,fa9de638-30a4-47af-9b7f-de1a1d5adc0a,3836,7.9376220703125,19.2715012248943
47037C,1.1.1.0,47037C_15157,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f950c043-0822-4f38-ae36-84c41419dde2,3837,34.7193603515625,41.6726038349777
47037C,1.1.1.0,47037C_15158,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,06d97588-02c5-44dc-a34f-ecae4c6ffdd1,3838,69.631591796875,50.2920569733636
47037C,1.1.1.0,47037C_15167,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f89d9b47-0528-403e-984a-f58b9a78f5ac,3839,57.3634033203125,59.6785581125211
47037C,1.1.1.0,47037C_15171,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,bbc78f34-2f01-4c1e-b0a9-dd082cf1d6dc,3840,3572.41784667969,819.944170417501
47037C,1.1.1.0,47037C_15172,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,bf4d8b53-5e06-48e9-b72a-d9b7be54fc66,3841,56.63134765625,56.5546831423244
47037C,1.1.1.0,47037C_15173,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d7ab76d7-b845-4659-80dc-73229b299148,3842,13.283935546875,23.686054757097
47037C,1.1.1.0,47037C_15174,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,76fbbbee-2671-4c83-81cc-b2fe130817e5,3843,38.9705810546875,36.8313187064054
47037C,1.1.1.0,47037C_15175,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,498d37ff-be86-4f33-a37d-0183ee4426f9,3844,45.61669921875,39.9803859322933
47037C,1.1.1.0,47037C_15179,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,23bd9d43-7752-453e-9c48-0de03e00d65b,3845,102.265502929688,83.494098512003
47037C,1.1.1.0,47037C_15186,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,4ff8ee9a-dd75-4b4c-ba0c-18041be3aebd,3846,168.453002929688,167.243066293567
47037C,1.1.1.0,47037C_15187,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,230818cb-22c5-4007-82c4-243de837103a,3847,48.9439697265625,45.478640826198
47037C,1.1.1.0,47037C_15194,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d2116e58-e282-4f7d-ae16-613f1cb2fc16,3848,3369.7158203125,709.209605469011
47037C,1.1.1.0,47037C_15205,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,24c71603-cae7-4593-880a-63fc0dab1d85,3849,22.011962890625,27.8045663442875
47037C,1.1.1.0,47037C_15206,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,8ded2f63-af2c-4930-b797-a9ce84e03301,3850,66.4990234375,97.2499339184264
47037C,1.1.1.0,47037C_15207,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f00e2464-d213-4753-bcf0-6a055e9fb14c,3851,268.626953125,218.370397864514
47037C,1.1.1.0,47037C_15208,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f596f813-9214-4baf-a26d-b4cf82a1ce4b,3852,4.0045166015625,17.6551760546795
47037C,1.1.1.0,47037C_15209,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,6606269b-3b21-4815-8b2f-6518ad8c49c9,3853,4.085205078125,18.4388965039758
47037C,1.1.1.0,47037C_15210,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,4a7dc048-79ed-4cf4-a36e-f8eaf03b198e,3854,2.6768798828125,13.4331340715431
47037C,1.1.1.0,47037C_15211,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,7fa686bf-d0a2-44e5-a694-e0458e3b3da0,3855,2153.20336914062,745.529108377768
47037C,1.1.1.0,47037C_15212,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,fed98405-6428-4a9b-8dc1-1f787f316bc3,3856,231.8076171875,138.649998002704
47037C,1.1.1.0,47037C_15213,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,202bbd0d-fa90-44db-b3f5-197fe1e07c0a,3857,91.91650390625,53.1868845047838
47037C,1.1.1.0,47037C_15216,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,38d7d8eb-35ca-40fa-969a-f854ce223127,3858,1080.65979003906,336.189274253693
47037C,1.1.1.0,47037C_15217,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,3d3f973d-8b0d-486d-a825-09945feb4187,3859,313.21337890625,132.794681146195
47037C,1.1.1.0,47037C_15218,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,314d38e7-fb8c-453d-8423-4256612fb7b9,3860,3.3033447265625,8.78411220928198
47037C,1.1.1.0,47037C_15219,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b49bd5a2-bbbc-4222-81ee-ab832a87f40b,3861,50.0040283203125,43.480192612577
47037C,1.1.1.0,47037C_15220,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,a81f5046-97da-4f18-b981-8e973b6e8656,3862,118.637817382812,129.600110283321
47037C,1.1.1.0,47037C_15221,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,2db44103-9d0d-451d-a992-a25330621f5f,3863,4.909912109375,15.9476779181821
47037C,1.1.1.0,47037C_15222,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d718b653-79e8-4152-baa5-cef2aa26a67c,3864,114.636840820312,95.7295602811831
47037C,1.1.1.0,47037C_15223,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,4d5fef93-8694-4c0b-bab2-0285e9393fa6,3865,3.8663330078125,11.2269149457373
47037C,1.1.1.0,47037C_15224,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,227ac3c7-e13e-4921-8684-9ac2c439fca2,3866,36.5794677734375,32.6030417201561
47037C,1.1.1.0,47037C_15225,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1c12c8da-8238-458b-87fd-ce0b1c796a45,3867,943.4990234375,147.376389911432
47037C,1.1.1.0,47037C_15229,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e8b71a0c-20bf-403b-ae4a-40c890baa072,3868,32.6636962890625,30.6597571564806
47037C,1.1.1.0,47037C_15230,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e31268dd-95a2-4903-8cd1-78cb5ef74592,3869,1097.87719726562,193.556194276688
47037C,1.1.1.0,47037C_15232,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,6fc62337-1814-4585-ba4e-42cab8e65454,3870,859.370727539062,264.721571469821
47037C,1.1.1.0,47037C_15233,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c3950700-ebc6-4a90-a06d-b8819a0593dc,3871,3030.14782714844,495.95871823297
47037C,1.1.1.0,47037C_15234,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b05b815a-6831-4e1a-afa7-f1ebf46ff885,3872,210.01171875,94.8849999441817
47037C,1.1.1.0,47037C_15235,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,79256d4e-d9db-4c8c-80c7-fd8dd564bf41,3873,63.0399169921875,35.8384639861317
47037C,1.1.1.0,47037C_15238,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,39bf63d1-e5f4-434a-a074-f3ef7cfa4a49,3874,50.416259765625,52.6206394674029
47037C,1.1.1.0,47037C_15239,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,011c20fe-9e75-4274-abfb-262f4953915c,3875,8.39501953125,15.9048848557385
47037C,1.1.1.0,47037C_15240,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,7ae08ba7-6957-42dc-b79b-1f6e6e330584,3876,223.11083984375,68.1230077460241
47037C,1.1.1.0,47037C_15241,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c46d6a86-7c77-4625-8de6-6191fb758fbf,3877,3710.7734375,329.625740603387
47037C,1.1.1.0,47037C_15247,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c6f57816-83fc-4311-9543-ab532db6d3f3,3878,286.3095703125,187.980936346135
47037C,1.1.1.0,47037C_15248,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1c7d6fff-dbea-459a-9c9a-1ec70abeabd8,3879,44.665771484375,47.6064224660673
47037C,1.1.1.0,47037C_15249,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,3949b283-cb75-4fff-b399-860e38d6bec5,3880,304.819091796875,94.6882662183119
47037C,1.1.1.0,47037C_15250,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,51399018-d08b-4593-93f7-7eed9ee4edf7,3881,64.9241943359375,40.1421000939117
47037C,1.1.1.0,47037C_15253,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,16246eef-87cd-48de-b11a-4a8326f4ffc9,3882,344.79150390625,86.4504693080945
47037C,1.1.1.0,47037C_15260,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,80f05f7c-d181-421a-9fc7-04f92a264027,3883,20.5084228515625,18.1348982711166
47037C,1.1.1.0,47037C_15261,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,cda9ed32-ec03-4744-b9dd-7f9fddbf2b81,3884,14.112060546875,21.3604150976837
47037C,1.1.1.0,47037C_15262,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,3d88fd1f-f083-47c6-958c-0733c1459309,3885,2.77880859375,12.2603106727113
47037C,1.1.1.0,47037C_15318,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,ad78d686-2fb0-4b20-88ea-24b77d29572a,3886,4443.05908203125,663.151515476884
47037C,1.1.1.0,47037C_15319,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c5c95252-5c48-4372-a61c-eb3126fb0f8c,3887,28.1279296875,26.093068390857
47037C,1.1.1.0,47037C_15320,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,23435f29-d55a-42df-b42b-3c5b8b9e232b,3888,101.672729492188,42.7493050394686
47037C,1.1.1.0,47037C_15323,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,496af80e-6e4c-4647-9486-f231417d6279,3889,894.83935546875,220.504110746647
47037C,1.1.1.0,47037C_15334,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f1a2ff3a-7acb-4b59-a299-aaf4e10b0e94,3890,5483.34899902344,751.117861812533
47037C,1.1.1.0,47037C_15372,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,382233bd-a7f6-420d-88b2-f49b038ebea1,3891,11353.1619873047,987.895109498343
47037C,1.1.1.0,47037C_15373,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,bb140fce-18d7-424c-9011-d30d07acdf5f,3892,25.15966796875,25.148908503867
47037C,1.1.1.0,47037C_15374,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d75c7298-e539-4730-a046-6276e1987c75,3893,5502.34973144531,466.65476774817
47037C,1.1.1.0,47037C_15375,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,fce0b884-8be8-4657-a469-982db22618bd,3894,375.44677734375,106.843208259802
47037C,1.1.1.0,47037C_15376,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b0498b5d-6dcd-4730-b740-064e45768329,3895,1536.53051757812,266.752676907153
47037C,1.1.1.0,47037C_15377,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d47bfa2b-20c4-4c79-9f7f-1c131a14a9da,3896,2366.6201171875,393.193756076044
47037C,1.1.1.0,47037C_15385,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,dcfd3a15-79e3-4a37-9bae-a73ee0342cf5,3897,493.695068359375,151.818627116857
47037C,1.1.1.0,47037C_15386,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,aedcf652-d77c-4feb-973c-12769c488567,3898,401.369140625,94.3667856862767
47037C,1.1.1.0,47037C_15417,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,4e655dea-0a17-43f4-b66a-2cc004881eed,3899,297.209106445312,110.268436203553
47037C,1.1.1.0,47037C_15421,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,0d6e7429-f6b5-428c-ad15-3950937c09c1,3900,280.862548828125,102.882624242538
47037C,1.1.1.0,47037C_15422,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,cbc491e0-2532-4c31-8348-2c396e679264,3901,436.301391601562,268.201673662303
47037C,1.1.1.0,47037C_15425,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,43d73852-886f-4044-85da-cc4ce942e98d,3902,498.474853515625,206.463449869488
47037C,1.1.1.0,47037C_15426,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1b7181c5-8960-45a5-b947-b000777d9f1a,3903,99.793701171875,108.176994685208
47037C,1.1.1.0,47037C_15427,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f9966b92-9f68-458f-9b2b-d485ec1a3340,3904,75.858642578125,73.7750230226958
47037C,1.1.1.0,47037C_15428,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,ee8cb8ef-8ed8-409d-b127-39379f5bae4c,3905,64.35546875,76.5153417877621
47037C,1.1.1.0,47037C_15429,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b905f018-ea74-4c1c-b3ae-8c7a49728f60,3906,34.9261474609375,45.1825920057425
47037C,1.1.1.0,47037C_15430,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,62120196-0aeb-4b54-a60b-b1529e9799d7,3907,398.312133789062,191.618849953641
47037C,1.1.1.0,47037C_15431,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,a755b93d-acd0-4d90-b160-7e1a05220e09,3908,651.81884765625,216.872917155034
47037C,1.1.1.0,47037C_15433,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e3e9786a-bc18-4418-b66b-69a5716df9db,3909,6538.22497558594,682.251397438886
47037C,1.1.1.0,47037C_15434,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,cf4aea91-4486-4686-8e45-efbf98aa7888,3910,55.551513671875,52.7446536906393
47037C,1.1.1.0,47037C_15435,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,b0516a34-9c72-4e8f-b23a-e58bd080ed2f,3911,44102.6540527344,2356.68718414706
47037C,1.1.1.0,47037C_15436,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,1fcdcea6-102d-4d33-94fe-5762330548e1,3912,82.8726806640625,93.469424464623
47037C,1.1.1.0,47037C_15437,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,f4c1a934-5aa9-43ee-8f26-64e1c2201254,3913,53.6639404296875,50.5180269450531
47037C,1.1.1.0,47037C_15445,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,dd46b126-5542-48b6-859f-5eb43bbcb6e4,3914,17.1409912109375,24.5023427297687
47037C,1.1.1.0,47037C_15465,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,3ae76237-ed61-47ad-b448-1225648b7190,3915,11.0316162109375,21.5974144587494
47037C,1.1.1.0,47037C_15466,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c8633059-16c1-4a18-80d6-55398977e6c1,3916,13402.1483154297,740.795774560551
47037C,1.1.1.0,47037C_15475,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,c1b652cc-c5fb-4039-97a7-0c0864b6afea,3917,96.60205078125,87.8618170072349
47037C,1.1.1.0,47037C_15476,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,3974b13d-0c0f-45fd-92b0-a9251027ee2d,3918,49.0570068359375,35.9462020793356
47037C,1.1.1.0,47037C_15477,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,84e30913-e701-4a95-9328-4d21019ab309,3919,32.031494140625,37.9725529629672
47037C,1.1.1.0,47037C_15479,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,d1b13a47-1642-44c7-8ee7-ace20cf18a48,3920,161.623901367188,111.723524897017
47037C,1.1.1.0,47037C_15480,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,55aa15fb-d0e5-42a4-b3ca-751a1d0f7b53,3921,79.582275390625,70.7223435533001
47037C,1.1.1.0,47037C_15481,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,0f967946-314b-4210-9fea-c5a657e5d3f2,3922,56.9500732421875,49.7274177880183
47037C,1.1.1.0,47037C_15482,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,e693bff4-bdfa-4a02-8aad-aaa2aa8997bf,3923,7.1065673828125,11.4614526126306
47037C,1.1.1.0,47037C_15483,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,625280bb-30b8-44f1-ad6e-ea6b62bc0c89,3924,330.040771484375,93.0331636239805
47037C,1.1.1.0,47037C_15484,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,9aed4849-1a84-461e-aa3b-8c6dfeab752b,3925,19.2611083984375,16.475988148014
47037C,1.1.1.0,47037C_15486,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,85b990c5-9dee-4604-912c-2a318c59e75f,3926,104.923706054688,50.1431751795943
47037C,1.1.1.0,47037C_15487,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,0dd69cf0-6715-4664-b016-0ede29a22529,3927,990.916870117188,163.486643433605
47037C,1.1.1.0,47037C_15488,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,38820e65-3713-4bb0-81d3-d46a9189911f,3928,65.9295654296875,69.6264098428076
47037C,1.1.1.0,47037C_15489,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,52d06be6-bd0d-4315-b407-fac1f8d4e398,3929,1781.60144042969,248.653505458907
47037C,1.1.1.0,47037C_15495,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,38033dda-ef10-4815-aed2-16b378b3f0fd,3930,40.3785400390625,42.3787198311059
47037C,1.1.1.0,47037C_15498,NP,AE, ,T,47037C_STUDY1,100-Year Floodplain,2024/06/20 00:00:00+00,eaddf133-eb52-422f-83b9-c0c7fd8761ec,3931,949.645141601562,285.193050697356
